ISO,Year,yrsoffc,eiec,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
CHE,2017,2,7,0,0,8451840,1.945187926,2.017803192,72689.3338,0.419507779,0.085391392,4.91042E+14,1,0,1,0,0,0,1,0,4.1388888,2.1666667,5,5.25,3.394628904,0.786773126,2.027938336,0.579917443,0,1.619635009,2.058710205,0.060029688,2.937483957,1.566848054,5.281885944,1.96371794,0,0,0,0,0,0,0,0,0,0,0,0,1.302429441,0.760097079,0.742375277,-0.200042914,-0.0351451,0.502784555,0.664278613,-0.135216285,-0.024689502,-0.046903235,-0.006774822,-0.020390459
CHL,2017,4,7,0,0,18558868,1.001655817,0.809455633,28350.6417,0.711574899,0.284874987,3.83605E+14,5,0,4,1,0,3,4,0,2.0277777,0.83333331,5.25,0,3.017271532,0.775731229,1.870517886,0.371022417,0,1.408863361,1.95915748,0.174996966,2.738019537,1.317507184,4.946178416,1.950373127,5,0,4,1,0,3,4,0,0.0555555,0.16666662,0,0,0.104873787,0.723502068,-0.008553157,-0.610075125,-0.022037726,-0.153131035,0.034259851,-0.449609643,-0.00119162,0.016090289,-0.017958825,-0.001706379
CHN,2017,4,3,1,0,1396215000,-0.291626126,0.416875631,16351.8263,0.561371035,0.689400125,1.78E+13,3,2,1,0,0,2,1,0,2.8333333,1.5,5.25,1.75,3.12536657,0.279693784,2.20006551,0.645607276,0,1.323254832,2.330543297,0.242068127,2.791422128,1.344756537,4.950259321,2.079250646,-1,2,-2,-1,0,0,-2,-2,0.0555556,0.1666666,0,0,0.684609846,0.222099545,0.812432834,-0.349922533,-0.031421476,-0.106884179,0.88265223,0.210646652,-0.023840778,-0.027832107,-0.025833944,-0.017856281
EUE,2017,4,7,0,1,426589095,0.959751817,1.066210459,45148.1,0.487536004,0.207590699,1.84212E+13,3,1,2,0,0,1,2,0,3.078236956,1.744893732,5.500165014,1.989652143,2.807396574,0.477630902,1.23111285,1.098652822,0,1.812455981,1.318837901,0.089948992,2.593693727,1.386483158,4.468502709,1.926095412,2,1,1,0,0,1,1,0,-0.045073315,0.001209992,-1.1779E-05,-0.136418189,-0.004755573,0.402958076,-0.213338096,-0.194375553,-0.023718541,-0.078664715,-0.327529026,-0.234718609,0.004663392,-0.019790947,-0.032002936,0.065784056
GBR,2017,1,7,0,1,66058859,1.814270496,1.430928707,45448.4516,0.468117154,0.154565702,2.29E+12,6,1,0,5,0,6,0,0,3.4722223,2.6666667,5.5,2.25,2.802889013,0.727677366,1.820396405,0.254815241,0,1.131963625,1.860162288,0.046091338,2.845631968,1.51402604,5.046599291,1.97627065,3,1,0,2,0,2,-1,0,0.1111111,-0.1666666,0,0.5,0.940236869,0.679067249,0.490313428,-0.229143809,-0.01410472,0.41139327,0.502797712,-0.127244418,-0.037926196,0.014922312,-0.010229581,-0.11847135
IDN,2017,3,7,0,0,267346658,-0.305278927,-0.019734269,13529.9652,0.544675904,0.352363468,2.33E+12,8,0,6,2,0,2,6,0,1.25,0,1.75,2,3.277225164,0.713721046,1.950322336,0.613181782,0,1.898327772,2.045810011,0.303466351,2.92055496,1.430133767,5.108751949,2.222779288,6,0,5,1,0,-1,5,0,0.1666666,0,0,0.5,0.635839244,0.686899245,0.297718114,-0.348778115,-0.07555508,0.303448581,0.370895021,-0.289393109,-0.013526173,0.009808332,0.004232921,-0.054619831
IND,2017,3,7,0,1,1359657400,-0.291900009,0.041096631,7885.6636,0.652784967,0.433741078,6.66E+12,10,0,7,3,0,7,7,0,2.5277777,0.83333331,5.25,1.5,3.082990388,0.692935116,1.934959286,0.455095986,0,1.308316972,2.019739183,0.087361546,2.770144565,1.380153853,4.906731384,2.023548562,9,0,7,2,-1,4,7,-1,0,0,0,0,0.348460205,0.640834474,0.189880548,-0.482254817,0,-0.144875556,0.216029882,-0.309225631,-0.00366398,0.017000855,-0.047182181,0.019189349
JPN,2017,5,7,0,0,126972000,1.48122704,1.579890251,38354.0918,0.357881746,0.248355931,4.02E+12,1,0,0,1,0,2,0,2,3.8888888,1.6666666,5,5,3.31931999,0.780432746,2.114090283,0.424796962,0,1.405143935,2.225745525,0.019947646,2.740524027,1.368252537,5.074360241,1.778959414,-1,0,-1,0,0,1,-1,2,-0.0555556,-0.1666668,0,0,0.20104159,0.735542185,0.124758275,-0.65925887,-0.015459,-0.339770852,0.189469932,-0.590692008,0.015714764,0.055674013,-0.020168066,0.011638286
KOR,2017,5,7,0,1,51361911,0.445519388,1.029123187,41029.1979,0.49583241,0.354398097,1.71E+12,4,0,3,1,0,1,4,0,3,2,5.5,1.5,3.018415006,0.834748272,1.720964655,0.462702078,0,1.658584627,1.754845977,0.244243112,2.830350866,1.364100172,5.018308468,2.108644079,3,0,3,0,0,-2,4,0,0,0,0,0,-0.120074978,0.788140072,-0.340223873,-0.567991178,-0.025405064,0.078140533,-0.356602444,-0.461882713,0.008437141,0.047010938,-0.024993257,0.003293671
MEX,2017,5,7,0,0,123400057,-0.952429533,-0.065302551,25250.2586,0.748724169,0.326211629,2.02E+12,4,0,3,1,0,3,4,1,1.4722222,0.16666667,3.75,0.5,3.097798638,0.249789504,2.633904417,0.214104717,0,0.572896131,2.657811786,0.046731207,2.930073734,1.237640859,5.557300482,1.995280096,0,-1,2,-1,0,-1,2,1,0,0,0,0,-1.140352755,0.215345556,0.072452549,-1.42815086,-0.008568084,-1.242672427,0.089863132,-0.099869818,0.001035876,0.01885912,-0.018349136,0.002597634
NOR,2017,4,7,0,1,5276968,2.191245556,1.944447994,85208.8214,0.406042046,0.216707039,3.42152E+14,4,0,1,3,0,4,1,0,3.7222223,3.1666667,5,3,3.221905741,0.823724879,1.599092617,0.799088245,0,1.685487017,1.641487009,0.030726751,2.913840068,1.684555353,5.136097726,1.920867148,2,0,-1,3,0,4,-2,0,0,0,0,0,1.544064409,0.80044403,0.633597387,0.110022991,-0.00603911,0.695997386,0.543771483,-0.079444031,0.007742695,-0.004049818,0.031293204,-0.004015311
NZL,2017,1,7,0,1,4813600,2.195915461,1.727959037,47497.3454,0.419213311,0.433030394,1.66E+11,0,0,0,0,0,0,0,0,0.83333331,0.5,1.5,0.5,3.156212732,0.853622107,1.73047993,0.572110695,0,1.519812109,1.759016808,0.040478403,2.959005293,1.661522539,5.251971042,1.963522342,-1,0,0,-1,0,-1,0,0,0,0,0,0,1.292450881,0.831867028,0.436325606,0.024258247,-0.008654575,0.710565126,0.35717219,-0.124437489,-0.018253397,-0.007387164,-0.005413942,-0.041959108
RUS,2017,5,7,0,0,145293260,-0.914680719,-0.191041514,33630.6191,0.539675812,0.614443527,3.87E+12,0,0,0,0,0,0,0,0,1.1666666,0.5,3,0,2.846325173,0.873642656,1.660029356,0.31265316,0,1.318972612,1.741053996,0.078690606,2.806774416,1.507581216,4.982831932,1.929910166,-3,0,-3,0,0,0,-3,0,0,0,0,0,0.963559356,0.835889885,0.380463249,-0.252793778,-0.01905749,0.322600695,0.434172086,-0.29021148,-0.016844287,0.015500368,-0.006269407,-0.059763866
TUR,2017,1,7,0,0,80312698,-0.20880504,0.013838289,30192.8289,0.613448643,0.26390343,1.68E+12,1,0,0,1,0,1,1,0,2.7777777,0.83333331,5,2.5,3.084058086,0.795534501,1.784237435,0.50428615,0,1.450825836,1.813850572,0.033778594,2.849795804,1.572807288,5.08485752,1.891722663,-2,-1,-1,0,0,-3,0,0,0.0833333,0,0,0.25,1.204968985,0.783438515,0.522290224,-0.100759754,-0.025475246,0.534935907,0.458501847,-0.183724044,-0.037647822,-0.030665093,-0.045497009,-0.036781383
USA,2017,1,7,0,1,325122128,1.340532541,1.51742816,65884.8524,0.58049852,0.313739613,1.59E+13,3,0,3,0,0,0,3,0,2.9722221,1.1666666,5.75,2,3.611512157,0.616923008,1.91007846,1.084510689,0,2.419151339,2.1333588,0.305506715,2.592307761,1.125325289,4.907637731,1.743960337,-2,0,0,-2,0,-2,0,0,0,0,0,0,0.979905154,0.255014163,0.638426085,0.086464907,-0.022565749,0.510388906,0.645470812,-0.08545078,0.02980835,0.037523511,-0.011345299,0.063246865
ZAF,2017,8,7,1,0,57635162,-0.127773166,0.070795923,17594.9131,0.74648701,0.762840143,6.22781E+14,4,2,2,0,0,2,2,0,0.8611111,0.33333334,2.25,0,3.542338236,0.865133527,1.91343537,0.763769339,0,2.027199452,1.956606959,0.107808619,2.897432735,1.521467513,5.129895586,2.040935189,3,2,1,0,0,2,1,0,0,0,0,0,1.08389733,0.839532368,0.424742598,-0.180377636,-0.065072893,0.488176975,0.358327135,-0.462694065,-0.006587162,-0.017714005,-0.02297845,0.020930933
AUS,2018,3,7,0,1,24963258,1.767454863,1.555989981,54992.9095,0.479780415,0.488098389,1.03E+12,1,0,1,0,0,0,1,0,2.8611112,1.8333334,4.75,2,2.833405755,0.207785223,1.988370402,0.63725013,0.003215864,1.308977035,2.651837994,0.065502749,2.973651966,1.446371472,5.233604334,2.240979974,-1,0,-1,0,0,-1,-1,0,0.1111112,0.3333334,0,0,-0.568067778,-0.689085243,0.152581467,-0.031564003,0.003215864,-0.669157934,0.696164364,-0.222802387,0.016431843,-0.042606971,0.093432791,-0.001530521
BRA,2018,2,7,0,0,206107261,-0.480954379,-0.520569623,18174.8404,0.681035565,0.41495449,2.70E+12,9,1,6,2,0,3,6,1,0.8888889,0.16666667,1.5,1,2.651228162,0.305489869,1.85304343,0.492694862,0.06109023,1.205058464,2.245166059,0.024926737,2.820508575,1.281654734,5.237224553,1.942646375,7,1,4,2,0,3,4,1,0,0,0,0,-0.547817782,-0.507878051,-0.134947909,0.095008178,0.06109023,-0.300188827,0.186215444,-0.06933978,0.051168212,-0.083697239,0.114864235,0.122337453
CAN,2018,3,7,1,0,37072620,1.79020822,1.675133944,51611.7169,0.484474071,0.434015486,1.51E+12,7,1,4,2,0,4,4,0,2.6944444,0.33333334,5.75,2,1.685899021,0.13006631,0.676476713,0.879355998,0.00459881,1.148913141,0.872297567,0.014968997,2.890422757,1.136692391,5.512204571,2.02237123,2,1,2,-1,0,0,2,0,0.1111111,-0.16666666,0,0.5,-1.425393792,-0.136023291,-1.909766995,0.620396495,0.00459881,0.482350168,-1.762673054,-0.068198797,-0.029740395,-0.125429793,0.014767749,0.021440552
CHE,2018,3,7,0,0,8514329,1.96969378,1.997076869,74178.6655,0.411120987,0.080813827,5.05089E+14,2,0,0,2,0,2,0,0,4.4166665,2,5.75,5.5,2.402565565,0.628733499,1.163799077,0.610032989,0.003480019,1.923426556,1.836056065,0.047591726,3.018433781,1.505076066,5.288706822,2.261518462,1,0,-1,2,0,2,-1,0,0.2777777,-0.1666667,0.75,0.25,-0.992063339,-0.158039627,-0.864139258,0.030115546,0.003480019,0.303791546,-0.222654141,-0.012437962,0.080949824,-0.061771988,0.006820877,0.297800522
CHL,2018,4,7,0,0,18893191,0.958202481,0.907178462,28775.2353,0.71318581,0.278245089,3.98911E+14,1,0,1,0,2,2,2,0,2.0277777,0.83333331,5.25,0,3.140140711,0.299949105,2.227221262,0.612970344,0,1.201698225,2.64406472,0.09615866,2.759080554,1.254245749,5.034776677,1.988219139,-4,0,-3,-1,2,-1,-2,0,0,0,0,0,0.12286918,-0.475782124,0.356703376,0.241947927,0,-0.207165136,0.684907239,-0.078838306,0.021061017,-0.063261435,0.08859826,0.037846012
CHN,2018,5,3,1,0,1402760000,-0.286848217,0.496678442,17351.1053,0.559181679,0.673445342,1.90E+13,4,0,4,0,0,0,4,0,2.8611112,1.3333334,5.5,1.75,2.032479448,0.349781843,0.91756614,0.765131466,0.029908295,1.6243605,1.535732008,0.06972596,2.792297843,1.344169413,4.918992409,2.11373166,1,-2,3,0,0,-2,3,0,0.0277779,-0.1666666,0.25,0,-1.092887122,0.070088059,-1.282499371,0.11952419,0.029908295,0.301105668,-0.794811289,-0.172342167,0.000875714,-0.000587123,-0.031266911,0.034481013
EUE,2018,5,7,0,1,427479968,1.035759108,1.170325096,46018,0.486149127,0.19880856,1.88239E+13,2,1,1,0,0,2,2,0,3.233844031,1.638382355,5.500178145,2.562971632,2.432727649,0.118143962,1.077349068,1.23723462,0.0099106,1.551139217,1.234460382,0.043520988,2.607859133,1.363182074,4.547706727,1.912688622,-1,0,-1,0,0,1,0,0,0.155607075,-0.106511377,1.3131E-05,0.573319489,-0.374668925,-0.35948694,-0.153763782,0.138581797,0.0099106,-0.261316765,-0.084377519,-0.046428005,0.014165406,-0.023301084,0.079204018,-0.01340679
GBR,2018,2,7,0,1,66460344,1.806870818,1.361698747,45789.7948,0.468563739,0.149793882,2.32E+12,3,0,0,3,0,3,0,0,3.5277777,2.8333333,5.5,2.25,2.214977203,0.603318277,1.128782755,0.482876171,0.003212776,1.761800737,1.747168696,0.020946049,2.936773016,1.435080145,5.077869269,2.297369644,-3,-1,0,-2,0,-3,0,0,0.0555554,0.1666666,0,0,-0.58791181,-0.124359089,-0.69161365,0.22806093,0.003212776,0.629837112,-0.112993592,-0.025145289,0.091141048,-0.078945894,0.031269978,0.321098995
IDN,2018,4,7,0,0,269951846,-0.299604297,0.141379878,14021.7472,0.5983764,0.364546852,2.46E+12,2,0,2,0,0,2,2,0,1.3055556,0.16666667,1.75,2,2.783972225,0.248897842,1.797315163,0.737759221,0.002776208,1.447529085,2.46858317,0.094022738,2.94711338,1.421829211,5.218063254,2.201447563,-6,0,-4,-2,0,0,-4,0,0.0555556,0.16666667,0,0,-0.493252939,-0.464823205,-0.153007173,0.124577439,0.002776208,-0.450798687,0.422773159,-0.209443613,0.02655842,-0.008304556,0.109311305,-0.021331725
IND,2018,4,7,0,1,1374659064,-0.229758978,0.262917787,8230.4255,0.644514315,0.426124238,7.09E+12,8,1,3,4,0,7,4,1,2.6944444,0.83333331,5.25,2,2.281868463,0.289276579,1.443710882,0.548881001,0.010143909,1.205679953,1.793386491,0.017374778,2.819397731,1.334204311,5.007688975,2.116299855,-2,1,-4,1,0,0,-3,1,0.1666667,0,0,0.5,-0.801121925,-0.403658536,-0.491248404,0.093785015,0.010143909,-0.102637019,-0.226352692,-0.069986768,0.049253167,-0.045949543,0.100957591,0.092751294
JPN,2018,6,7,0,0,126811000,1.388587594,1.634588718,38634.7962,0.358953548,0.239042828,4.04E+12,1,0,0,1,0,2,3,0,3.6111112,1.8333334,5,4,2.479509052,0.21638318,1.80567987,0.457446002,0.018497788,0.973117626,1.997333455,0.02603188,2.784203009,1.316862341,5.156010586,1.879736003,0,0,0,0,0,0,3,-2,-0.2777776,0.1666668,0,-1,-0.839810939,-0.564049566,-0.308410413,0.03264904,0.018497788,-0.432026309,-0.22841207,0.006084234,0.043678982,-0.051390196,0.081650345,0.10077659
KOR,2018,1,7,0,0,51585058,0.572804868,1.135256171,41778.3558,0.502730927,0.346572393,1.76E+12,0,0,0,0,0,0,0,0,3.1111112,2.3333333,5.5,1.5,2.76241938,0.22592948,1.987050038,0.549439863,0.016083434,1.169991965,2.505987298,0.039014368,2.823108441,1.282883737,5.107547002,2.078894491,-4,0,-3,-1,0,-1,-4,0,0.1111112,0.3333333,0,0,-0.255995625,-0.608818792,0.266085382,0.086737785,0.016083434,-0.488592662,0.751141321,-0.205228744,-0.007242425,-0.081216435,0.089238534,-0.029749588
MEX,2018,6,7,0,0,124573711,-0.949163556,-0.292850614,25286.576,0.756064856,0.3104887,2.06E+12,7,1,6,0,0,1,7,0,1.4722222,0.16666667,3.75,0.5,1.687894288,0.138740584,0.662905429,0.886248275,0.008390753,1.196331806,0.827376486,0.021794594,2.904412885,1.105266887,5.574167646,2.033804037,3,1,3,-1,0,-2,3,-1,0,0,0,0,-1.40990435,-0.11104892,-1.970998988,0.672143557,0.008390753,0.623435675,-1.8304353,-0.024936613,-0.025660849,-0.132373972,0.016867164,0.038523941
NOR,2018,5,7,0,1,5311916,2.050310373,1.845145583,85097.6269,0.415533084,0.211551125,3.45E+11,4,0,2,2,0,4,2,0,3.8333333,3.5,5,3,2.16897108,0.633048248,0.895856339,0.640066493,0.002726623,1.914118589,1.542606259,0.011064022,3.009661159,1.637036887,5.137211142,2.254735485,0,0,1,-1,0,0,1,0,0.111111,0.3333333,0,0,-1.052934661,-0.190676631,-0.703236278,-0.159021752,0.002726623,0.228631571,-0.09888075,-0.019662729,0.095821091,-0.047518466,0.001113416,0.333868337
NZL,2018,1,7,1,0,4900600,2.135425806,1.628719091,48047.9402,0.408043051,0.417058178,1.71989E+14,1,0,0,1,0,1,0,0,0.83333331,0.5,1.5,0.5,2.277000648,0.643744461,1.127832795,0.505423393,0.004610325,1.842151381,1.79439268,0.022486057,3.061816051,1.596142118,5.286164918,2.303141144,1,0,0,1,0,1,0,0,0,0,0,0,-0.879212084,-0.209877646,-0.602647135,-0.066687302,0.004610325,0.322339272,0.035375872,-0.017992346,0.102810758,-0.065380421,0.034193875,0.339618802
RUS,2018,6,7,0,0,145398106,-0.869339645,-0.10378515,34625.1912,0.546452987,0.624420333,3.98E+12,0,0,0,0,0,0,0,0,1.1666666,0.5,3,0,2.365603995,0.560242204,1.389022719,0.416339072,0.004012738,1.55840576,2.012997929,0.026103361,2.901505605,1.444967658,5.066475594,2.19307353,0,0,0,0,0,0,0,0,0,0,0,0,-0.480721177,-0.313400452,-0.271006638,0.103685912,0.004012738,0.239433148,0.271943933,-0.052587245,0.094731189,-0.062613558,0.083643662,0.263163364
TUR,2018,2,7,0,0,81407204,-0.351303011,-0.068468295,30662.0891,0.614786893,0.258978871,1.73E+12,3,1,0,2,0,3,0,0,2.7222223,0.66666669,5,2.5,2.258316425,0.59521452,1.116004879,0.547097026,0.004856453,1.797731769,1.736929563,0.042986218,2.916811332,1.496309469,5.094822473,2.159302082,2,1,0,1,0,2,-1,0,-0.0555554,-0.16666662,0,0,-0.825741661,-0.200319981,-0.668232556,0.042810877,0.004856453,0.346905932,-0.07692101,0.009207624,0.067015527,-0.076497819,0.009964953,0.267579419
USA,2018,2,7,0,1,326838199,1.292747378,1.536972165,67195.7366,0.583643847,0.313585512,1.64E+13,1,0,0,1,0,1,0,0,2.9166667,1,5.75,2,4.27236058,0.597069294,2.949426157,0.725865129,0.014780177,1.842257888,3.543191931,0.044312786,2.639610043,1.073921036,4.957792219,1.887116873,-2,0,-3,1,0,1,-3,0,-0.0555554,-0.1666666,0,0,0.660848423,-0.019853713,1.039347697,-0.358645561,0.014780177,-0.576893451,1.409833131,-0.261193929,0.047302282,-0.051404253,0.050154488,0.143156536
ZAF,2018,9,7,1,0,58613001,-0.136797428,0.103647441,17572.2666,0.746486931,0.755159187,6.32477E+14,0,0,0,0,0,0,0,0,0.91666669,0.5,2.25,0,2.927987681,0.42005645,1.705858548,0.802072682,0.003663682,1.76153838,2.243469266,0.08351436,2.966457432,1.471051082,5.203456568,2.224864618,-4,-2,-2,0,0,-2,-2,0,0.05555559,0.16666666,0,0,-0.614350556,-0.445077077,-0.207576822,0.038303343,0.003663682,-0.265661071,0.286862307,-0.024294259,0.069024697,-0.050416431,0.073560982,0.183929429
AUS,2019,1,7,0,1,25334826,1.788073659,1.538690805,55221.681,0.48174985,0.476329915,1.06E+12,7,0,4,3,1,5,5,0,2.8611112,1.8333334,4.75,2,3.049613726,0.437024934,2.237798373,0.374790419,0,1.102643391,2.662931084,0.128708683,3.053741722,1.495048246,5.35135153,2.314825508,6,0,3,3,1,5,4,0,0,0,0,0,0.216207971,0.229239711,0.24942797,-0.262459711,-0.003215864,-0.206333644,0.01109309,0.063205934,0.080089756,0.048676775,0.117747196,0.073845534
BRA,2019,1,7,0,1,207455459,-0.407892704,-0.234114677,18133.6876,0.67218392,0.412032367,2.73E+12,2,0,2,0,0,3,2,0,0.8888889,0.16666667,1.5,1,3.761944536,0.790748612,2.399753025,0.571442899,0.004366524,1.684102464,2.731866007,0.243720371,2.875476755,1.327558922,5.265455544,2.033415851,-7,-1,-4,-2,0,0,-4,-1,0,0,0,0,1.110716374,0.485258743,0.546709595,0.078748037,-0.056723706,0.479044,0.486699948,0.218793634,0.05496818,0.045904187,0.028230991,0.090769477
CAN,2019,4,7,1,0,37618495,1.729896784,1.697310686,51803.8822,0.483042278,0.419326397,1.53E+12,10,4,4,2,0,7,4,2,2.6388888,0.66666669,5.75,1.5,5.63542478,2.130331474,2.661507819,0.843585487,0.004120172,3.120182014,2.747848794,0.082590006,2.908200363,1.162918642,5.521150093,2.040532301,3,3,0,0,0,3,0,2,-0.0555556,0.33333335,0,-0.5,3.949525759,2.000265165,1.985031105,-0.035770511,-0.000478638,1.971268873,1.875551228,0.067621009,0.017777606,0.026226252,0.008945522,0.018161071
CHE,2019,4,7,0,0,8575280,1.94492662,1.916227698,74448.5752,0.418008068,0.07962279,5.10857E+14,0,0,0,0,0,0,0,0,4.2222223,2.1666667,5.75,4.75,3.989518219,0.491001269,2.564074983,0.934441967,0.008029218,2.10318664,2.650151674,0.578799346,3.065570604,1.591062472,5.302589405,2.303059941,-2,0,0,-2,0,-2,0,0,-0.1944442,0.1666667,0,-0.75,1.586952654,-0.13773223,1.400275906,0.324408978,0.004549198,0.179760085,0.81409561,0.53120762,0.047136823,0.085986406,0.013882583,0.041541479
CHL,2019,3,7,0,0,19197744,0.978930891,0.863498628,28309.4859,0.714797325,0.28903458,4.01875E+14,0,0,0,0,0,0,0,0,2.0277777,0.83333331,5.25,0,3.65187798,0.774352381,2.398753041,0.478772558,0.005246091,1.731151774,2.731062694,0.184850886,2.824591865,1.302299222,5.095153277,2.076323151,-1,0,-1,0,-2,-2,-2,0,0,0,0,0,0.511737269,0.474403276,0.171531779,-0.134197786,0.005246091,0.529453549,0.086997974,0.088692226,0.065511311,0.048053473,0.0603766,0.088104012
CHN,2019,6,3,1,0,1407745000,-0.312614381,0.544862509,18281.9698,0.557921912,0.64936325,2.01162E+13,3,0,3,0,0,0,4,0,2.9444444,1.3333334,5.5,2,3.685893509,0.908374979,1.959410665,0.818107864,0.061095766,2.415966645,2.028673755,0.283151802,2.816954233,1.411065709,4.943674174,2.096122812,-1,0,-1,0,0,0,0,0,0.0833332,0,0,0.25,1.65341406,0.558593136,1.041844526,0.052976398,0.031187472,0.791606145,0.492941747,0.213425842,0.02465639,0.066896296,0.024681764,-0.017608847
EUE,2019,1,7,0,1,427931575,1.171308315,1.226878198,46777.8,0.491689701,0.187042278,1.91901E+13,4,0,3,1,0,2,3,1,3.279379081,1.747109953,5.500170007,2.59085722,2.794770509,0.770792528,1.399241173,0.624736807,0.011118087,1.620829713,1.611498873,0.03499323,2.637562801,1.38407081,4.602491697,1.92612598,2,-1,2,1,0,0,1,1,0.045535049,0.108727598,-8.13862E-06,0.027885589,0.362042859,0.652648567,0.321892105,-0.612497813,0.001207487,0.069690497,0.377038491,-0.008527758,0.029703668,0.020888736,0.05478497,0.013437358
GBR,2019,3,7,0,1,66836327,1.748667479,1.449825883,46250.9399,0.484968456,0.141994738,2.36E+12,2,0,1,1,0,1,1,0,3.5277777,2.8333333,5.5,2.25,3.725878902,0.490456098,2.383964229,0.851458576,0.015260037,2.001571379,2.508195173,0.561111625,2.96827935,1.496898107,5.098588105,2.309351833,-1,0,1,-2,0,-2,1,0,0,0,0,0,1.510901699,-0.112862179,1.255181473,0.368582405,0.012047261,0.239770642,0.761026478,0.540165577,0.031506334,0.061817962,0.020718836,0.011982189
IDN,2019,5,7,0,0,272489381,-0.473498523,0.138700008,14518.2227,0.598376411,0.363430865,2.58E+12,0,0,0,0,0,2,0,0,1.5555556,0.16666667,2.25,2.25,3.511564169,0.593339584,2.343239295,0.57498529,0.033104253,1.576061238,2.719246286,0.147547554,2.995230887,1.435076721,5.298810927,2.251805105,-2,0,-2,0,0,0,-2,0,0.25,0,0.5,0.25,0.727591944,0.344441742,0.545924133,-0.162773931,0.030328046,0.128532153,0.250663116,0.053524816,0.048117507,0.013247509,0.080747673,0.050357543
IND,2019,5,7,0,1,1389030312,-0.30260244,0.130771831,8387.6664,0.639939922,0.407674982,7.36E+12,6,1,3,2,0,4,3,0,2.6944444,0.83333331,5.25,2,3.608737666,0.7904572,2.15602273,0.662257736,0.040720774,1.95520441,2.415177125,0.240784898,2.863991617,1.373866387,5.065631289,2.152477189,-2,0,0,-2,0,-3,-1,-1,0,0,0,0,1.326869204,0.501180621,0.712311849,0.113376734,0.030576865,0.749524456,0.621790635,0.22341012,0.044593886,0.039662076,0.057942314,0.036177334
JPN,2019,7,7,0,0,126633000,1.430998325,1.55003655,38523.6826,0.356337453,0.232593818,4.03E+12,1,0,1,0,0,0,1,0,3.7777777,1.8333334,5.5,4,3.970189535,0.873580056,2.420974625,0.675634854,0.05983091,2.042038201,2.783121735,0.195212823,2.836786017,1.363499358,5.186355771,1.960502942,0,0,1,-1,0,-2,-2,0,0.1666665,0,0.5,0,1.490680483,0.657196876,0.615294755,0.218188852,0.041333123,1.068920575,0.78578828,0.169180943,0.052583008,0.046637017,0.030345185,0.080766939
KOR,2019,2,7,0,0,51764822,0.704865277,1.332545161,42292.8642,0.468231008,0.330412237,1.80E+12,1,1,0,0,0,2,0,0,3.1666667,2.5,5.5,1.5,3.704325722,0.714505692,2.427857089,0.561962942,0.037608886,1.628832418,2.816122625,0.169522217,2.880534655,1.295896528,5.192704436,2.15300308,1,1,0,0,0,2,0,0,0.0555555,0.1666667,0,0,0.941906342,0.488576212,0.440807051,0.012523079,0.021525452,0.458840453,0.310135327,0.130507849,0.057426215,0.013012791,0.085157435,0.074108589
MEX,2019,1,7,1,0,125762982,-0.917449772,-0.306684852,24794.1221,0.748100963,0.315163212,2.05E+12,1,1,0,0,0,1,0,0,1.5833334,0.5,3.75,0.5,6.008761457,2.278791075,2.839331981,0.890638401,0.002641142,3.361526461,2.933066625,0.144283453,2.920287403,1.129968366,5.593107677,2.037786125,-6,0,-6,0,0,0,-7,0,0.1111112,0.33333333,0,0,4.320867169,2.14005049,2.176426552,0.004390126,-0.005749612,2.165194656,2.105690139,0.122488859,0.015874518,0.024701479,0.018940031,0.003982088
NOR,2019,6,7,0,1,5347896,2.03375411,1.827731967,85170.9082,0.398621119,0.202565939,3.48865E+14,0,0,0,0,0,1,0,0,3.8888888,3.6666667,5,3,3.491071372,0.25854228,2.333109308,0.899419783,0.002775641,1.82806208,2.403468636,0.61635207,3.001789211,1.661272855,5.098832179,2.245262609,-4,0,-2,-2,0,-3,-2,0,0.0555555,0.1666667,0,0,1.322100292,-0.374505967,1.437252969,0.25935329,4.90181E-05,-0.086056508,0.860862378,0.605288048,-0.007871948,0.024235968,-0.038378963,-0.009472876
