ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
CHE,2017,2,7,-999,0,0,8451840,1.945187926,2.017803192,72689.3338,0.419507779,0.085391392,4.91042E+14,1,0,1,0,0,0,1,0,4.1388888,2.1666667,5,5.25,3.608038363,0.299964125,1.08717264,2.220901597,0.26863943,3.739630538,2.002819233,0.163757896,3.059278326,1.410232807,5.286672605,2.480929809,0,0,0,0,0,0,0,0,0,0,0,0,-2.071134717,0.268539852,0.029342401,-2.369016971,-0.022754761,-1.757892329,-0.685953236,-0.066241054,0.009809655,-0.071382872,-0.007719436,0.108531369
CHL,2017,4,7,,0,0,18558868,1.001655817,0.809455633,28350.6417,0.711574899,0.284874987,3.83605E+14,5,0,4,1,0,3,4,0,2.0277777,0.83333331,5.25,0,3.211510127,0.68621675,1.647876649,0.877416727,0.034943295,1.999564801,1.893760553,0.206008516,2.730810229,1.263476021,4.92096539,2.007989436,5,0,4,1,0,3,4,0,0.0555555,0.16666662,0,0,-0.376663971,0.630423755,-0.229533945,-0.777553781,-0.024762146,-0.374246637,-0.29550135,-0.461217867,0.005399526,0.018922102,-0.016931982,0.014208419
CHN,2017,4,3,Left,1,0,1396215000,-0.291626126,0.416875631,16351.8263,0.561371035,0.689400125,1.78E+13,3,2,1,0,0,2,1,0,2.8333333,1.5,5.25,1.75,3.250039487,0.078154273,1.929725436,1.242159778,0.080717473,2.043281446,2.349693886,0.286821969,2.798889073,1.263108389,4.906282585,2.227276422,-1,2,-2,-1,0,0,-2,-2,0.0555556,0.1666666,0,0,-0.446220524,0.014753644,0.593202679,-1.054176848,-0.035511661,-0.876462727,0.455164231,0.252232722,-0.01091027,-0.027437479,-0.027506364,0.022213069
DEU,2017,12,7,Right,0,1,82657002,1.796975613,1.613111734,52967.5934,0.491874927,0.203784067,3.60E+12,3,0,0,3,1,6,2,0,3.0277777,0.83333331,5.5,2.75,3.168279334,0.413119604,0.885132731,1.870026999,0,2.618459644,1.450167491,0.160732281,2.90563746,1.617533614,4.751311603,2.34806739,-10,0,0,-10,0,-8,-3,0,-0.0555556,-0.16666669,0,0,0.247977679,0.362937501,-0.410505874,0.295546052,-0.013682681,0.368068698,-0.370489687,-0.090225116,0.023851375,0.0447088,-0.032431213,0.059276608
ESP,2017,6,7,Right,0,1,46593236,0.510279894,1.001258492,41341.4195,0.451177493,0.193984476,1.54E+12,9,1,0,8,0,10,0,0,2.2777777,0.83333331,5.5,0.5,3.331833209,0.253491696,0.669984246,2.408357267,0.191974201,3.599287679,1.938347145,0.171876406,3.163547662,1.684184587,5.079056199,2.727402479,9,1,0,8,0,10,0,0,0,0,0,0,-2.018432328,0.194238116,-0.363415517,-1.849254927,-0.018855057,-1.580650566,-0.814910245,-0.001498209,0.032905163,0.045594911,-0.03398853,0.087109257
FRA,2017,5,7,Left,1,0,66918020,1.224527001,1.308906794,49571.3842,0.452068127,0.157429399,2.57E+12,6,0,0,6,0,7,4,0,4.1666665,3,5.5,4,3.321360631,0.379351117,0.683744917,2.258264597,0.248197474,3.625861298,1.221230226,0.168894158,2.895864379,1.307400822,5.092080894,2.288111644,-1,0,-2,1,0,2,-1,0,0.2499998,0.5,0,0.25,-1.508951634,0.340907657,-0.029854002,-1.820005289,-0.025597538,-1.37802829,-0.900301246,-0.001966949,-0.002446136,-0.03567765,-0.004230579,0.032569847
GBR,2017,1,7,Right,0,1,66058859,1.814270496,1.430928707,45448.4516,0.468117154,0.154565702,2.29E+12,6,1,0,5,0,6,0,0,3.4722223,2.6666667,5.5,2.25,3.121808275,0.297565883,0.997535065,1.826707327,0.189059869,3.031365416,1.784127699,0.116425221,2.862306444,1.348230097,4.908632589,2.330056872,3,1,0,2,0,2,-1,0,0.1111111,-0.1666666,0,0.5,-1.643362551,0.232294674,-0.241977202,-1.633680023,-0.014411816,-1.087289251,-0.661656654,-0.116321272,-0.003651447,0.030981372,-0.022178072,-0.019757586
IDN,2017,3,7,0,0,0,267346658,-0.305278927,-0.019734269,13529.9652,0.544675904,0.352363468,2.33E+12,8,0,6,2,0,2,6,0,1.25,0,1.75,2,3.382422304,0.626665945,1.779227345,0.976529014,0.034613535,2.344870325,2.023729127,0.338395843,2.934976726,1.397561317,5.093996014,2.313373008,6,0,5,1,0,-1,5,0,0.1666666,0,0,0.5,0.088528346,0.598274884,0.129816804,-0.639563342,-0.08165285,-0.03057229,0.093606046,-0.289149972,-0.012440149,0.008051697,0.003790246,-0.049162433
IND,2017,3,7,Right,0,1,1359657400,-0.291900009,0.041096631,7885.6636,0.652784967,0.433741078,6.66E+12,10,0,7,3,0,7,7,0,2.5277777,0.83333331,5.25,1.5,3.196207828,0.547800811,1.669007821,0.979399196,0.05665674,1.919845503,1.997239448,0.12314183,2.782768408,1.326605393,4.859887704,2.16181229,9,0,7,2,-1,4,7,-1,0,0,0,0,-0.585572041,0.489825912,-0.083700521,-0.991697431,-0.00340759,-0.769033037,-0.209366508,-0.31815987,0.016486539,0.03320406,-0.046364306,0.062619853
ITA,2017,1,7,0,0,0,60536709,0.175231233,0.491924196,42447.1833,0.515580543,0.167829512,2.10E+12,0,0,0,0,0,0,0,1,4.0555553,2.1666667,6,4,3.793935277,0.31199599,0.762242948,2.71969634,0.220823056,4.062460187,1.856776506,0.049493917,2.933168326,1.429691476,4.994390989,2.375422721,0,0,0,0,0,-3,0,1,0,0,0,0,-1.698836916,0.257392439,-0.367261744,-1.588967612,-0.018010812,-0.816700475,-0.919496582,-0.119217347,0.026364042,0.027634611,-0.01173688,0.06319451
JPN,2017,5,7,0,0,0,126972000,1.48122704,1.579890251,38354.0918,0.357881746,0.248355931,4.02E+12,1,0,0,1,0,2,0,2,3.8888888,1.6666666,5,5,3.395791668,0.685554636,1.945574129,0.764662902,0.048472772,1.833906751,2.232979049,0.035446738,2.743427039,1.321142401,5.053657138,1.855481725,-1,0,-1,0,0,1,-1,2,-0.0555556,-0.1666668,0,0,-0.544960914,0.637650883,-0.056395133,-1.126216664,-0.017345223,-0.856853753,-0.121420195,-0.616180922,0.02519942,0.060939544,-0.021183684,0.035842357
KOR,2017,5,7,Right,0,1,51361911,0.445519388,1.029123187,41029.1979,0.49583241,0.354398097,1.71E+12,4,0,3,1,0,1,4,0,3,2,5.5,1.5,3.071608364,0.753010053,1.544526665,0.774071647,0.043472322,2.065456181,1.723276946,0.274005449,2.83252502,1.313897718,4.991898131,2.191779366,3,0,3,0,0,-2,4,0,0,0,0,0,-0.806139778,0.703199743,-0.537958456,-0.971381065,-0.027827061,-0.352486435,-0.675672902,-0.480633125,0.015932013,0.04975592,-0.026804432,0.024844494
MEX,2017,5,7,Center,0,0,123400057,-0.952429533,-0.065302551,25250.2586,0.748724169,0.326211629,2.02E+12,4,0,3,1,0,3,4,1,1.4722222,0.16666667,3.75,0.5,3.180393432,0.183945322,2.529961341,0.466486769,0.030218448,0.874562816,2.649923504,0.055903473,2.931777061,1.19986336,5.562726365,2.032741714,0,-1,2,-1,0,-1,2,1,0,0,0,0,-1.467190418,0.148643374,-0.035475528,-1.580358264,-0.002836073,-1.398241261,-0.072416047,-0.09434939,0.00379049,0.012683852,-0.018803013,0.017490635
NOR,2017,4,7,Right,0,1,5276968,2.191245556,1.944447994,85208.8214,0.406042046,0.216707039,3.42152E+14,4,0,1,3,0,4,1,0,3.7222223,3.1666667,5,3,3.697148625,0.405087746,0.663202878,2.628858001,0.212959992,3.881608251,1.45450565,0.077996906,2.890322843,1.529613295,4.941322698,2.200032663,2,0,-1,3,0,4,-2,0,0,0,0,0,-1.315814118,0.368115495,-0.087731122,-1.596198491,-0.007644615,-1.116553804,-0.794020408,-0.096965007,0.059926001,-0.010749167,0.054932509,0.135594746
NZL,2017,1,7,Right,0,1,4813600,2.195915461,1.727959037,47497.3454,0.419213311,0.433030394,1.66E+11,0,0,0,0,0,0,0,0,0.83333331,0.5,1.5,0.5,3.538081057,0.371642121,0.695902314,2.470536622,0.292537745,3.970450337,1.657679735,0.108580152,3.016204605,1.458970468,5.192722737,2.396920806,-1,0,0,-1,0,-1,0,0,0,0,0,0,-2.538180661,0.342405976,-0.401791313,-2.478795324,-0.010362156,-1.780659528,-1.297034022,-0.113046487,0.016273051,-0.019464083,-0.007626774,0.07591009
RUS,2017,5,7,Center,0,0,145293260,-0.914680719,-0.191041514,33630.6191,0.539675812,0.614443527,3.87E+12,0,0,0,0,0,0,0,0,1.1666666,0.5,3,0,2.737691588,0.57121594,0.985344365,1.181131282,0.139421907,2.410112989,1.507202845,0.188682544,2.770183936,1.32892411,4.783611868,2.198016016,-3,0,-3,0,0,0,-3,0,0,0,0,0,-1.352601736,0.516333903,-0.220042439,-1.6488932,-0.029969486,-1.420258828,-0.545982735,-0.347598565,0.0025022,0.012299363,-0.01225848,0.007465707
TUR,2017,1,7,0,0,0,80312698,-0.20880504,0.013838289,30192.8289,0.613448643,0.26390343,1.68E+12,1,0,0,1,0,1,1,0,2.7777777,0.83333331,5,2.5,3.401747838,0.3921365,0.911302246,2.098309091,0.183347022,3.364526366,1.589418656,0.13612111,2.89040234,1.425024244,5.010879192,2.235303803,-2,-1,-1,0,0,-3,0,0,0.0833333,0,0,0.25,-1.337682058,0.376669141,-0.151686634,-1.562664564,-0.04359085,-1.16695819,-0.781164472,-0.14200352,-0.019285862,-0.036919808,-0.062769929,0.041832213
USA,2017,1,7,Right,0,1,325122128,1.340532541,1.51742816,65884.8524,0.58049852,0.313739613,1.59E+13,3,0,3,0,0,0,3,0,2.9722221,1.1666666,5.75,2,3.734456902,0.472723475,1.662355099,1.599378328,0.062785178,3.077582933,2.12993379,0.355280192,2.58586878,1.043405987,4.865382813,1.848817662,-2,0,0,-2,0,-2,0,0,0,0,0,0,0.064800976,0.077646996,0.435313615,-0.448159636,-0.025864951,-0.0910143,0.271270213,-0.071507139,0.046028336,0.044256651,-0.010791802,0.104620217
ZAF,2017,8,7,Left,1,0,57635162,-0.127773166,0.070795923,17594.9131,0.74648701,0.762840143,6.22781E+14,4,2,2,0,0,2,2,0,0.8611111,0.33333334,2.25,0,3.745988597,0.653346625,1.465851572,1.6267904,0.138250726,3.194941379,1.897121018,0.151345846,2.90583711,1.390637281,5.096866254,2.230007951,3,2,1,0,0,2,1,0,0,0,0,0,-0.693854929,0.624590757,0.080488036,-1.398933721,-0.075262812,-0.731741078,-0.39729245,-0.489457156,0.000735307,-0.034604052,-0.028565385,0.065375358
AUS,2018,3,7,Right,0,1,24963258,1.767454863,1.555989981,54992.9095,0.479780415,0.488098389,1.03E+12,1,0,1,0,0,0,1,0,2.8611112,1.8333334,4.75,2,2.982308951,0.101672627,2.044191129,0.836445195,0.003390035,1.283794094,2.652683573,0.121534336,2.980101059,1.446008922,5.227193376,2.267100765,-1,0,-1,0,0,-1,-1,0,0.1111112,0.3333334,0,0,-0.47727534,-0.725142835,0.361502054,-0.113634559,-0.033555801,-1.057701283,0.719702208,-0.19678197,0.008422101,-0.011494721,0.097876709,-0.061115942
BRA,2018,2,7,Center,0,0,206107261,-0.480954379,-0.520569623,18174.8404,0.681035565,0.41495449,2.70E+12,9,1,6,2,0,3,6,1,0.8888889,0.16666667,1.5,1,2.95020651,0.119052603,1.944946665,0.886207242,0.067537167,1.177972591,2.187165182,0.113370869,2.809773668,1.278372889,5.22369785,1.92725022,7,1,4,2,0,3,4,1,0,0,0,0,-0.424811995,-0.554519773,0.25083833,-0.121130552,0.008352154,-1.062772191,0.181140403,-0.022648068,0.037137445,-0.015885031,0.127242835,5.42977E-05
CAN,2018,3,7,Left,1,0,37072620,1.79020822,1.675133944,51611.7169,0.484474071,0.434015486,1.51E+12,7,1,4,2,0,4,4,0,2.6944444,0.33333334,5.75,2,1.739335877,0.061789645,0.667454894,1.010091338,0.004777685,1.125368387,0.808418412,0.04450632,2.890561864,1.127902844,5.517423037,2.026359635,2,1,2,-1,0,0,2,0,0.1111111,-0.16666666,0,0.5,-1.403783232,-0.14170142,-1.856261104,0.594179292,-0.014480912,0.288220266,-1.840202311,-0.050290676,-0.037800875,-0.110646765,0.015725634,-0.018481819
CHE,2018,3,7,-999,0,0,8514329,1.96969378,1.997076869,74178.6655,0.411120987,0.080813827,5.05089E+14,2,0,0,2,0,2,0,0,4.4166665,2,5.75,5.5,3.165821822,0.181070414,1.260207815,1.724543593,0.004122732,1.96754969,1.660007163,0.408938692,3.132529475,1.55717002,5.295049517,2.545368967,1,0,-1,2,0,2,-1,0,0.2777777,-0.1666667,0.75,0.25,-0.442216541,-0.118893712,0.173035176,-0.496358005,-0.264516698,-1.772080848,-0.34281207,0.245180796,0.073251149,0.146937213,0.008376912,0.064439158
CHL,2018,4,7,,0,0,18893191,0.958202481,0.907178462,28775.2353,0.71318581,0.278245089,3.98911E+14,1,0,1,0,2,2,2,0,2.0277777,0.83333331,5.25,0,3.393833399,0.175304791,2.296366857,0.92216175,0,1.217572904,2.609736082,0.159460973,2.746296331,1.255646799,5.01587928,1.96736283,-4,0,-3,-1,2,-1,-2,0,0,0,0,0,0.182323272,-0.510911959,0.648490208,0.044745023,-0.034943295,-0.781991897,0.715975528,-0.046547543,0.015486102,-0.007829222,0.09491389,-0.040626605
CHN,2018,5,3,Left,1,0,1402760000,-0.286848217,0.496678442,17351.1053,0.559181679,0.673445342,1.90E+13,4,0,4,0,0,0,4,0,2.8611112,1.3333334,5.5,1.75,2.26025144,0.168394054,0.928449094,1.163408292,0.032932955,1.621742205,1.445819195,0.184494147,2.784633938,1.327934356,4.870500489,2.155466936,1,-2,3,0,0,-2,3,0,0.0277779,-0.1666666,0.25,0,-0.989788048,0.090239781,-1.001276342,-0.078751486,-0.047784518,-0.421539241,-0.903874691,-0.102327821,-0.014255136,0.064825967,-0.035782095,-0.071809486
DEU,2018,1,7,Left,1,0,82905782,1.898398638,1.523563743,53327.3773,0.486959163,0.195174667,3.64E+12,3,0,1,2,0,2,2,1,3.25,1,5.5,3.25,2.910919451,0.199076458,1.174723387,1.537119607,0.005362423,1.734604429,1.29288283,0.148884977,2.947056065,1.713741985,4.821738053,2.305688303,0,0,1,-1,-1,-4,0,1,0.2222223,0.16666669,0,0.5,-0.257359883,-0.214043146,0.289590656,-0.332907393,0.005362423,-0.883855215,-0.157284662,-0.011847304,0.041418605,0.096208371,0.07042645,-0.042379087
ESP,2018,7,7,Right,0,1,46797754,0.612778783,0.96924603,42070.9392,0.446435991,0.185798109,1.58E+12,4,0,0,4,0,4,0,0,2.4444444,1.3333334,5.5,0.5,3.545604362,0.301208876,1.503316649,1.741078837,0.015651566,1.938367392,1.785127417,0.427332705,3.259870306,1.863807856,5.103817057,2.811986196,-5,-1,0,-4,0,-6,0,0,0.1666667,0.50000009,0,0,0.213771153,0.04771718,0.833332403,-0.66727843,-0.176322635,-1.660920286,-0.153219728,0.255456299,0.096322643,0.179623269,0.024760858,0.084583718
FRA,2018,1,7,Center,0,0,67158348,1.2815516,1.419718504,50314.5839,0.457591278,0.150099623,2.62E+12,7,1,3,3,0,3,3,1,4.5555553,3.6666667,5.5,4.5,2.655241077,0.06262348,0.822784474,1.769833123,0.006413368,1.936047637,1.156450374,0.270616575,2.960950294,1.42312656,5.151068072,2.308656312,1,1,3,-3,0,-4,-1,1,0.3888888,0.6666667,0,0.5,-0.666119554,-0.316727637,0.139039557,-0.488431474,-0.241784106,-1.689813661,-0.064779852,0.101722417,0.065085915,0.115725738,0.058987178,0.020544669
GBR,2018,2,7,Right,0,1,66460344,1.806870818,1.361698747,45789.7948,0.468563739,0.149793882,2.32E+12,3,0,0,3,0,3,0,0,3.5277777,2.8333333,5.5,2.25,2.952449214,0.177115572,1.251686457,1.523647186,0.004404352,1.801866877,1.541011565,0.295378258,2.936997272,1.445457235,4.947689316,2.417845343,-3,-1,0,-2,0,-3,0,0,0.0555554,0.1666666,0,0,-0.169359061,-0.120450311,0.254151392,-0.303060142,-0.184655517,-1.229498539,-0.243116135,0.178953037,0.074690828,0.097227138,0.039056727,0.087788471
IDN,2018,4,7,0,0,0,269951846,-0.299604297,0.141379878,14021.7472,0.5983764,0.364546852,2.46E+12,2,0,2,0,0,2,2,0,1.3055556,0.16666667,1.75,2,2.948307833,0.143103723,1.840681204,0.964522906,0.002931245,1.444807312,2.447828578,0.147094565,2.948462583,1.42560523,5.210382252,2.209400162,-6,0,-4,-2,0,0,-4,0,0.0555556,0.16666667,0,0,-0.43411447,-0.483562222,0.061453859,-0.012006108,-0.03168229,-0.900063013,0.424099452,-0.191301278,0.013485857,0.028043913,0.116386238,-0.103972846
IND,2018,4,7,Right,0,1,1374659064,-0.229758978,0.262917787,8230.4255,0.644514315,0.426124238,7.09E+12,8,1,3,4,0,7,4,1,2.6944444,0.83333331,5.25,2,2.524714636,0.110830087,1.509448201,0.904436348,0.011240004,1.151773235,1.715109938,0.108182323,2.819560646,1.341093175,4.9686251,2.148963628,-2,1,-4,1,0,0,-3,1,0.1666667,0,0,0.5,-0.671493192,-0.436970724,-0.15955962,-0.074962848,-0.045416737,-0.768072268,-0.28212951,-0.014959507,0.036792238,0.014487782,0.108737397,-0.012848663
ITA,2018,2,7,0,0,0,60421760,0.215687439,0.408853263,42845.6818,0.517532466,0.164236717,2.12E+12,1,0,0,1,0,1,0,0,3.7777777,2.3333333,6,3,3.360954347,0.230990931,1.245306216,1.8846572,0.006293205,2.062901407,1.554879388,0.401725368,3.063206735,1.578244435,5.052691533,2.558684388,1,0,0,1,0,1,0,-1,-0.2777776,0.1666666,0,-1,-0.432980931,-0.081005059,0.483063268,-0.83503914,-0.214529851,-1.999558781,-0.301897118,0.352231451,0.13003841,0.148552959,0.058300544,0.183261667
JPN,2018,6,7,0,0,0,126811000,1.388587594,1.634588718,38634.7962,0.358953548,0.239042828,4.04E+12,1,0,0,1,0,2,3,0,3.6111112,1.8333334,5,4,2.653803755,0.092951153,1.875335088,0.685517513,0.019749428,0.923602793,1.972933822,0.095175818,2.779891034,1.307596582,5.139470721,1.892605711,0,0,0,0,0,0,3,-2,-0.2777776,0.1666668,0,-1,-0.741987913,-0.592603483,-0.070239041,-0.079145389,-0.028723344,-0.910303958,-0.260045228,0.059729081,0.036463995,-0.013545819,0.085813582,0.037123986
KOR,2018,1,7,0,0,0,51585058,0.572804868,1.135256171,41778.3558,0.502730927,0.346572393,1.76E+12,0,0,0,0,0,0,0,0,3.1111112,2.3333333,5.5,1.5,2.924945912,0.106456437,2.059902235,0.758587239,0.01721423,1.126538757,2.510198866,0.097503975,2.813027804,1.263583905,5.086923854,2.088575563,-4,0,-3,-1,0,-1,-4,0,0.1111112,0.3333333,0,0,-0.146662453,-0.646553616,0.51537557,-0.015484407,-0.026258092,-0.938917424,0.78692192,-0.176501475,-0.019497216,-0.050313813,0.095025723,-0.103203803
MEX,2018,6,7,Center,0,0,124573711,-0.949163556,-0.292850614,25286.576,0.756064856,0.3104887,2.06E+12,7,1,6,0,0,1,7,0,1.4722222,0.16666667,3.75,0.5,1.768059764,0.064737498,0.64930771,1.054014556,0.008620223,1.200714291,0.762146061,0.060326567,2.900590301,1.089553182,5.58002562,2.032192021,3,1,3,-1,0,-2,3,-1,0,0,0,0,-1.412333669,-0.119207824,-1.880653632,0.587527787,-0.021598224,0.326151475,-1.887777444,0.004423093,-0.031186759,-0.110310178,0.017299255,-0.000549693
NOR,2018,5,7,Right,0,1,5311916,2.050310373,1.845145583,85097.6269,0.415533084,0.211551125,3.45E+11,4,0,2,2,0,4,2,0,3.8333333,3.5,5,3,2.926569801,0.132561603,0.933388992,1.860619206,0.004334641,1.976933826,1.228577784,0.319889972,2.979398183,1.670225454,4.93846642,2.329502775,0,0,1,-1,0,0,1,0,0.111111,0.3333333,0,0,-0.770578825,-0.272526143,0.270186113,-0.768238795,-0.208625352,-1.904674425,-0.225927866,0.241893066,0.08907534,0.140612159,-0.002856279,0.129470112
NZL,2018,1,7,Left,1,0,4900600,2.135425806,1.628719091,48047.9402,0.408043051,0.417058178,1.71989E+14,1,0,0,1,0,1,0,0,0.83333331,0.5,1.5,0.5,3.081110462,0.143186098,1.240900663,1.697023701,0.006231425,1.890277751,1.618827614,0.393966514,3.109963566,1.587260191,5.237383321,2.505247274,1,0,0,1,0,1,0,0,0,0,0,0,-0.456970595,-0.228456023,0.544998349,-0.773512921,-0.28630632,-2.080172585,-0.038852121,0.285386362,0.093758961,0.128289723,0.044660585,0.108326467
RUS,2018,6,7,Center,0,0,145398106,-0.869339645,-0.10378515,34625.1912,0.546452987,0.624420333,3.98E+12,0,0,0,0,0,0,0,0,1.1666666,0.5,3,0,2.769579319,0.130199677,1.535222658,1.104156984,0.005843113,1.337524641,1.868740384,0.206982515,2.821363741,1.375486002,4.906616087,2.1819891,0,0,0,0,0,0,0,0,0,0,0,0,0.031887732,-0.441016263,0.549878293,-0.076974299,-0.133578794,-1.072588348,0.361537539,0.018299972,0.051179806,0.046561892,0.123004219,-0.016026916
TUR,2018,2,7,0,0,0,81407204,-0.351303011,-0.068468295,30662.0891,0.614786893,0.258978871,1.73E+12,3,1,0,2,0,3,0,0,2.7222223,0.66666669,5,2.5,2.884626862,0.14223194,1.132692155,1.609702766,0.006323603,1.836132401,1.416096312,0.300095715,2.915527949,1.524991939,5.018672211,2.202919794,2,1,0,1,0,2,-1,0,-0.0555554,-0.16666662,0,0,-0.517120976,-0.24990456,0.221389909,-0.488606325,-0.177023419,-1.528393965,-0.173322344,0.163974605,0.025125609,0.099967696,0.007793019,-0.032384009
USA,2018,2,7,Right,0,1,326838199,1.292747378,1.536972165,67195.7366,0.583643847,0.313585512,1.64E+13,1,0,0,1,0,1,0,0,2.9166667,1,5.75,2,4.662732249,0.465664502,3.147780804,1.049286943,0.016168406,1.847794398,3.646985538,0.13340234,2.621160154,1.043323136,4.918256297,1.901901046,-2,0,-3,1,0,1,-3,0,-0.0555554,-0.1666666,0,0,0.928275347,-0.007058973,1.485425705,-0.550091385,-0.046616773,-1.229788535,1.517051748,-0.221877852,0.035291374,-8.28504E-05,0.052873485,0.053083384
ZAF,2018,9,7,Left,1,0,58613001,-0.136797428,0.103647441,17572.2666,0.746486931,0.755159187,6.32477E+14,0,0,0,0,0,0,0,0,0.91666669,0.5,2.25,0,3.335602125,0.150156563,1.800833689,1.384611873,0.004169649,1.768804299,2.194145776,0.256371115,2.965151287,1.429186308,5.17822415,2.288043389,-4,-2,-2,0,0,-2,-2,0,0.05555559,0.16666666,0,0,-0.410386471,-0.503190062,0.334982117,-0.242178526,-0.134081078,-1.426137081,0.297024758,0.105025269,0.059314177,0.038549027,0.081357895,0.058035438
AUS,2019,1,7,Right,0,1,25334826,1.788073659,1.538690805,55221.681,0.48174985,0.476329915,1.06E+12,7,0,4,3,1,5,5,0,2.8611112,1.8333334,4.75,2,3.082298532,0.591966111,2.013768949,0.476563472,0.026039036,1.265028574,2.479757027,0.084463254,3.063207779,1.502362561,5.350680076,2.33658082,6,0,3,3,1,5,4,0,0,0,0,0,0.099989581,0.490293484,-0.03042218,-0.359881723,0.022649002,-0.01876552,-0.172926546,-0.037071083,0.083106719,0.056353639,0.123486701,0.069480055
BRA,2019,1,7,Right,0,1,207455459,-0.407892704,-0.234114677,18133.6876,0.67218392,0.412032367,2.73E+12,2,0,2,0,0,3,2,0,0.8888889,0.16666667,1.5,1,3.832269049,1.111585573,1.967950987,0.752732489,0.057668339,2.011867977,2.383140392,0.148913513,2.868031168,1.328304333,5.25597221,2.019817017,-7,-1,-4,-2,0,0,-4,-1,0,0,0,0,0.882062538,0.992532969,0.023004322,-0.133474753,-0.009868828,0.833895386,0.19597521,0.035542644,0.0582575,0.049931443,0.03227436,0.092566796
CAN,2019,4,7,Left,1,0,37618495,1.729896784,1.697310686,51803.8822,0.483042278,0.419326397,1.53E+12,10,4,4,2,0,7,4,2,2.6388888,0.66666669,5.75,1.5,5.755285091,2.308437172,2.518460956,0.928386963,0.025440077,3.3064198,2.62333902,0.043270713,2.910429679,1.158805252,5.526962022,2.045521707,3,3,0,0,0,3,0,2,-0.0555556,0.33333335,0,-0.5,4.015949213,2.246647526,1.851006062,-0.081704375,0.020662393,2.181051413,1.814920608,-0.001235607,0.019867816,0.030902409,0.009538985,0.019162072
CHE,2019,4,7,-999,0,0,8575280,1.94492662,1.916227698,74448.5752,0.418008068,0.07962279,5.10857E+14,0,0,0,0,0,0,0,0,4.2222223,2.1666667,5.75,4.75,4.657759916,1.554557807,1.153346804,1.949855305,0.18330674,3.69029059,1.372777519,0.550966441,3.175322327,1.676473243,5.310944369,2.538549332,-2,0,0,-2,0,-2,0,0,-0.1944442,0.1666667,0,-0.75,1.491938094,1.373487394,-0.106861012,0.225311712,0.179184008,1.7227409,-0.287229644,0.142027749,0.042792852,0.119303224,0.015894852,-0.006819635
CHL,2019,3,7,,0,0,19197744,0.978930891,0.863498628,28309.4859,0.714797325,0.28903458,4.01875E+14,0,0,0,0,0,0,0,0,2.0277777,0.83333331,5.25,0,3.657126764,0.996657379,2.068085853,0.592383532,0.048634245,1.95229779,2.469262711,0.107465462,2.815401771,1.308628329,5.080629644,2.056947397,-1,0,-1,0,-2,-2,-2,0,0,0,0,0,0.263293366,0.821352588,-0.228281004,-0.329778218,0.048634245,0.734724886,-0.14047337,-0.051995511,0.06910544,0.05298153,0.064750364,0.089584566
CHN,2019,6,3,Left,1,0,1407745000,-0.312614381,0.544862509,18281.9698,0.557921912,0.64936325,2.01162E+13,3,0,3,0,0,0,4,0,2.9444444,1.3333334,5.5,2,3.836411422,1.307390538,1.423811543,1.105209341,0.127859813,2.914831831,1.546552914,0.221551504,2.808185695,1.407205665,4.89286277,2.124488636,-1,0,-1,0,0,0,0,0,0.0833332,0,0,0.25,1.576159982,1.138996485,0.495362449,-0.058198951,0.094926858,1.293089626,0.100733719,0.037057356,0.023551757,0.079271309,0.022362281,-0.030978299
DEU,2019,2,7,Left,1,0,83092962,1.865103364,1.495345831,53751.832,0.515512514,0.181001371,3.68E+12,6,2,0,4,0,6,0,2,3.3055556,1.1666666,5.5,3.25,3.16969626,1.074442544,1.13561374,0.959639977,0.251026029,2.167468975,1.474912841,0.022239096,2.972701859,1.796331904,4.851122288,2.270651398,3,2,-1,2,0,4,-2,1,0.0555556,0.1666666,0,0,0.258776809,0.875366086,-0.039109647,-0.57747963,0.245663607,0.432864545,0.182030011,-0.126645881,0.025645794,0.08258992,0.029384235,-0.035036905
